"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-01""",0.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-02""",0.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-03""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-04""",0.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-05""",2.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-06""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-07""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-08""",4.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-09""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-10""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-11""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-12""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-13""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-14""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-15""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-16""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-17""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-18""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-19""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-20""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-21""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-22""",6.1
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-23""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-24""",4.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-25""",8.1
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-26""",0.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-27""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-28""",2.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-29""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-30""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-01-31""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-01""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-02""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-03""",2.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-04""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-05""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-06""",11.2
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-07""",2.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-08""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-11""",
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-12""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-13""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-14""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-15""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-16""",6.6
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-17""",3.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-18""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-19""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-20""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-22""",
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-23""",1.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-24""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-02-28""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-01""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-02""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-03""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-04""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-05""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-06""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-07""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-08""",0.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-09""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-10""",0.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-11""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-12""",3.6
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-13""",13.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-14""",18.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-15""",0.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-16""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-17""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-18""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-19""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-20""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-21""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-22""",1.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-23""",20.1
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-24""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-25""",0.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-26""",13.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-27""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-28""",0.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-29""",9.7
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-03-31""",
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-01""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-02""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-03""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-04""",0.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-05""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-06""",2.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-07""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-08""",19.6
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-09""",2.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-10""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-11""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-12""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-13""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-14""",0.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-15""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-16""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-17""",0.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-18""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-19""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-20""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-21""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-22""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-23""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-24""",4.6
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-25""",5.6
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-26""",4.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-27""",3.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-28""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-29""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-04-30""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-01""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-02""",14.2
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-03""",8.4
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-04""",7.1
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-05""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-06""",7.1
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-07""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-08""",8.6
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-09""",0.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-10""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-11""",2.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-12""",14.2
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-13""",3.6
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-14""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-15""",0.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-16""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-17""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-18""",27.7
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-19""",10.9
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-20""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-21""",0.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-22""",10.4
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-23""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-24""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-25""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-26""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-27""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-28""",2.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-29""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-30""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-05-31""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-01""",10.4
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-02""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-03""",1.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-04""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-05""",1.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-06""",28.7
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-07""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-08""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-09""",5.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-10""",13.7
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-11""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-12""",25.9
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-13""",15.5
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-14""",0.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-15""",20.1
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-16""",2.3
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-17""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-18""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-19""",0.8
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-20""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-21""",0.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-22""",1.0
"""US1OHSH0004"",""ANNA",3.1,"NNW,",OH,"US""","""2010-06-23""",1.5
